Symbol,Open,High,Low,Close
IBM,143.7150,143.9900,143.7150,143.9900
IBM,143.8200,143.8200,143.6050,143.6950
IBM,143.8400,143.8700,143.7670,143.7670
IBM,143.7000,143.9400,143.7000,143.9400
IBM,143.6100,143.7300,143.6000,143.6000
IBM,143.4500,143.6600,143.4200,143.6600
IBM,143.4200,143.4900,143.3400,143.4700
IBM,143.6200,143.6300,143.3500,143.3900
IBM,143.3950,143.5600,143.2900,143.5600
IBM,143.3200,143.5200,143.3200,143.4820
IBM,142.9100,143.2900,142.7900,143.2900
IBM,143.1900,143.3200,142.8200,142.8900
IBM,143.1100,143.1100,143.0500,143.0500
IBM,143.3900,143.4400,143.3000,143.4400
IBM,143.2300,143.2300,143.2300,143.2300
IBM,143.0420,143.0420,143.0420,143.0420
IBM,143.2800,143.2800,143.2800,143.2800
IBM,143.2300,143.2300,143.2300,143.2300
IBM,143.3900,143.3900,143.3900,143.3900
IBM,143.4300,143.4300,143.4300,143.4300
IBM,143.2200,143.2200,143.2200,143.2200
IBM,143.0400,143.2300,143.0300,143.2300
IBM,143.0200,143.0200,143.0200,143.0200
IBM,143.0400,143.0400,143.0400,143.0400
IBM,143.0300,143.0300,143.0300,143.0300
IBM,143.0100,143.0100,143.0100,143.0100
IBM,143.0200,143.0200,143.0200,143.0200
IBM,143.2000,143.2500,143.2000,143.2500
IBM,142.9800,142.9800,142.9800,142.9800
IBM,142.9800,142.9800,142.9800,142.9800
IBM,143.2000,143.2000,143.0800,143.0800
IBM,143.2100,143.2100,143.2100,143.2100
IBM,143.2000,143.2000,143.2000,143.2000
IBM,143.2000,143.2000,143.2000,143.2000
IBM,143.2000,143.2000,143.2000,143.2000
IBM,143.2100,143.2100,143.2100,143.2100
IBM,143.2100,143.2100,143.2100,143.2100
IBM,142.5200,142.5200,142.5200,142.5200
IBM,142.8300,142.9600,142.5200,142.5200
IBM,145.0500,145.0500,142.5200,142.7700
IBM,143.0100,143.5000,142.5200,142.5200
IBM,143.2500,143.2600,143.2500,143.2600
IBM,143.3100,143.3100,143.3000,143.3000
IBM,143.4500,143.4500,143.4500,143.4500
IBM,143.1900,143.1900,143.1800,143.1800
IBM,143.4000,143.4000,143.4000,143.4000
IBM,143.4300,143.4300,143.4300,143.4300
IBM,143.3700,143.3700,143.3700,143.3700
IBM,143.1800,143.1800,143.1800,143.1800
IBM,143.3000,143.3000,143.2400,143.2400
IBM,143.2500,143.2500,143.2500,143.2500
IBM,143.3700,143.3700,143.0000,143.0000
IBM,142.9500,142.9500,142.9500,142.9500
IBM,142.9900,142.9900,142.9900,142.9900
IBM,143.2500,143.2500,142.7500,142.7500
IBM,143.2500,143.2500,143.2500,143.2500
IBM,143.2500,143.2500,143.2500,143.2500
IBM,143.2500,143.2500,143.2500,143.2500
IBM,143.2800,143.2800,143.2800,143.2800
IBM,143.2500,143.2500,143.1900,143.2500
IBM,143.0400,143.0400,142.7400,142.7400
IBM,143.3400,143.3400,143.3400,143.3400
IBM,143.2500,143.2500,143.2500,143.2500
IBM,143.2500,143.2500,143.2500,143.2500
IBM,143.1600,143.2000,143.1600,143.2000
IBM,143.1600,143.1600,143.1600,143.1600
IBM,143.1600,143.1600,143.1600,143.1600
IBM,143.1600,143.1600,143.1600,143.1600
IBM,143.1600,143.1600,143.1600,143.1600
IBM,143.0000,143.0000,142.9900,142.9900
IBM,143.1600,143.1600,143.0900,143.0900
IBM,143.0800,143.1600,143.0800,143.0900
IBM,142.3000,142.5600,142.3000,142.4800
IBM,142.1600,142.5000,142.1600,142.5000
IBM,142.3300,142.3300,142.3300,142.3300
IBM,142.3000,142.3000,142.3000,142.3000
IBM,142.3000,142.3000,142.3000,142.3000
IBM,142.4100,142.4100,142.4100,142.4100
IBM,142.5500,142.6900,142.5500,142.6900
IBM,142.5400,142.5500,142.5400,142.5500
IBM,142.4600,142.4600,142.3800,142.3800
IBM,142.5500,142.5500,142.5500,142.5500
IBM,142.5200,142.5200,142.5200,142.5200
IBM,142.4800,142.4800,142.4800,142.4800
IBM,142.5500,142.5500,142.5500,142.5500
IBM,142.5500,142.5500,142.5500,142.5500
IBM,142.5200,142.5200,142.5200,142.5200
IBM,142.5200,142.5200,142.5200,142.5200
IBM,142.5000,142.5200,142.5000,142.5200
IBM,142.5500,142.5500,142.5500,142.5500
IBM,142.3000,142.3000,142.3000,142.3000
IBM,142.4900,142.4900,142.4900,142.4900
IBM,142.3150,142.3150,142.3150,142.3150
IBM,142.3000,142.3000,142.3000,142.3000
IBM,142.5200,142.5200,142.5200,142.5200
IBM,142.4800,142.4800,142.3400,142.3900
IBM,142.5500,142.5500,142.5500,142.5500
IBM,142.7000,142.7000,142.7000,142.7000
IBM,142.5500,142.5500,142.5500,142.5500
IBM,142.5500,142.7000,142.5500,142.7000
IBM,142.5500,142.5500,142.5500,142.5500
IBM,142.5500,142.5500,142.5500,142.5500
IBM,142.5200,142.5200,142.5200,142.5200
IBM,142.5500,142.5500,142.5500,142.5500
IBM,142.6000,142.6000,142.6000,142.6000
IBM,142.6000,142.6000,142.6000,142.6000
IBM,142.5990,142.5990,142.5990,142.5990
IBM,142.5900,142.5900,142.5900,142.5900
IBM,142.6000,142.6000,142.6000,142.6000
IBM,142.6500,142.6500,142.6500,142.6500
IBM,141.8400,141.8400,141.8400,141.8400
IBM,142.7000,143.3500,142.7000,143.3500
IBM,142.5200,142.5200,142.5200,142.5200
IBM,142.5200,142.5200,142.5200,142.5200
IBM,142.5200,142.5200,142.5200,142.5200
IBM,142.5200,142.5200,142.5200,142.5200
IBM,142.5200,142.5200,142.5200,142.5200
IBM,142.5200,142.5200,142.5200,142.5200
IBM,142.5200,142.5200,142.5000,142.5200
IBM,142.5200,142.5200,142.5200,142.5200
IBM,142.6800,143.1800,142.6800,143.1800
IBM,142.1400,142.1900,142.1400,142.1900
IBM,142.5200,142.5200,142.5200,142.5200
IBM,142.4900,142.5200,142.4900,142.5200
IBM,142.3150,142.5700,142.3100,142.5200
IBM,142.3500,142.3800,142.2850,142.3200
IBM,142.2500,142.3500,142.2500,142.3500
IBM,142.3200,142.3200,142.2400,142.2550
IBM,142.3800,142.4400,142.2800,142.3250
IBM,142.2900,142.3850,142.2900,142.3850
IBM,142.2500,142.2900,142.2200,142.2900
IBM,142.2700,142.2820,142.1950,142.2600
IBM,142.2400,142.3100,142.2400,142.2600
IBM,142.2200,142.2550,142.1500,142.2380
IBM,142.0900,142.2200,142.0900,142.2200
IBM,142.0700,142.1000,142.0500,142.0850
IBM,142.0700,142.1200,142.0600,142.0800
IBM,142.1000,142.1300,142.0400,142.0650
IBM,141.9700,142.0900,141.9700,142.0900
IBM,142.0800,142.0850,141.9770,141.9800
IBM,142.0600,142.1400,142.0600,142.1100
IBM,142.1500,142.1500,142.0600,142.0600
IBM,141.9500,142.1500,141.9500,142.1400
IBM,141.8800,141.9800,141.8500,141.9600
IBM,141.9950,141.9950,141.8700,141.8700
IBM,142.0050,142.0200,141.9600,141.9900
IBM,142.0100,142.0300,141.9500,142.0100
IBM,141.9920,142.0400,141.9700,141.9900
IBM,142.1430,142.1430,142.0010,142.0200
IBM,142.2600,142.2650,142.1300,142.1320
IBM,142.2100,142.2800,142.1950,142.2300
IBM,142.2000,142.2750,142.1900,142.2100
IBM,142.3050,142.3500,142.2100,142.2150
IBM,142.2650,142.3750,142.2500,142.3300
IBM,142.2000,142.2700,142.2000,142.2600
IBM,142.1650,142.2200,142.1500,142.2000
IBM,142.1700,142.2000,142.1400,142.1600
IBM,142.0500,142.1600,142.0500,142.1600
IBM,141.9800,142.0800,141.9800,142.0500
IBM,141.7700,141.9600,141.7500,141.9500
IBM,141.7750,141.7900,141.7450,141.7700
IBM,141.7950,141.8400,141.7400,141.7750
IBM,141.8200,141.8500,141.7800,141.7950
IBM,141.7900,141.8500,141.7500,141.8150
IBM,141.7900,141.8300,141.7800,141.7800
IBM,141.7900,141.8100,141.7500,141.7900
IBM,141.9050,141.9050,141.7900,141.7900
IBM,141.9000,141.9700,141.8170,141.9200
IBM,142.0100,142.0200,141.9250,141.9300
IBM,142.0480,142.0640,141.9900,142.0000
IBM,141.9500,142.0500,141.9220,142.0500
IBM,141.8700,142.0550,141.8700,141.9700
IBM,141.9200,141.9700,141.8500,141.8540
IBM,142.0500,142.2000,141.9100,141.9160
IBM,142.1100,142.1400,142.0500,142.0700
IBM,142.1000,142.1300,142.0750,142.1200
IBM,142.1800,142.1950,142.1100,142.1100
IBM,142.2000,142.2100,142.1250,142.1800
IBM,142.1400,142.2200,142.0900,142.2000
IBM,142.1600,142.1700,142.1250,142.1450
IBM,142.1600,142.2400,142.1450,142.1700
IBM,142.2100,142.2100,142.1430,142.1430
IBM,142.1800,142.2000,142.1100,142.1900
IBM,142.2800,142.3600,142.1700,142.1800
IBM,142.2700,142.3150,142.2200,142.2800
IBM,142.2650,142.2800,142.2300,142.2700
IBM,142.2800,142.2900,142.2300,142.2600
IBM,142.3000,142.3500,142.2700,142.3000
IBM,142.4050,142.4050,142.2700,142.2800
IBM,142.5300,142.5400,142.4250,142.4300
IBM,142.4800,142.5600,142.4500,142.5100
IBM,142.4550,142.5000,142.4100,142.4900
IBM,142.4500,142.4900,142.4000,142.4700
IBM,142.5700,142.6000,142.4400,142.4500
IBM,142.6600,142.6900,142.5800,142.5900
IBM,142.7350,142.7600,142.7000,142.7000
IBM,142.8400,142.8500,142.7350,142.7350
IBM,142.8550,142.8700,142.7500,142.8100
IBM,142.8300,142.8750,142.8000,142.8500
IBM,142.7800,142.8200,142.7800,142.8200
IBM,142.7350,142.8200,142.7350,142.7800
IBM,142.7510,142.7650,142.7100,142.7100
IBM,142.7500,142.8000,142.7200,142.7900
IBM,142.7500,142.7800,142.7200,142.7600
IBM,142.6600,142.7400,142.6400,142.7350
IBM,142.5650,142.6900,142.5600,142.6750
IBM,142.5400,142.5700,142.5000,142.5650
IBM,142.5150,142.6740,142.5150,142.6100
IBM,142.5600,142.5700,142.4700,142.4910
IBM,142.5600,142.6150,142.5400,142.5700
IBM,142.4700,142.5500,142.4700,142.5500
IBM,142.3500,142.4900,142.3400,142.4500
IBM,142.1000,142.3500,142.1000,142.3400
IBM,142.1900,142.1900,142.0800,142.0900
IBM,142.1800,142.2100,142.1400,142.1800
IBM,142.1900,142.1900,142.1000,142.1700
IBM,142.1600,142.1900,142.1500,142.1800
IBM,142.1450,142.2000,142.0900,142.1800
IBM,142.2100,142.3250,142.1800,142.1800
IBM,142.1850,142.2300,142.1700,142.2250
IBM,142.1600,142.2100,142.1600,142.2100
IBM,142.2200,142.2400,142.1400,142.1500
IBM,142.1800,142.2400,142.1350,142.2100
IBM,142.1400,142.2100,142.1300,142.1800
IBM,142.0400,142.1200,142.0000,142.1200
IBM,141.9300,142.0500,141.9300,142.0500
IBM,141.9000,142.0000,141.8900,141.9550
IBM,141.8000,141.9000,141.7800,141.8900
IBM,141.7600,141.8200,141.7100,141.8200
IBM,141.8000,141.8100,141.7450,141.7650
IBM,141.7800,141.8300,141.7700,141.8100
IBM,141.7550,141.7800,141.7100,141.7700
IBM,141.7900,141.8500,141.7350,141.7350
IBM,141.8500,141.8850,141.7600,141.8100
IBM,141.8600,141.8750,141.8200,141.8300
IBM,141.8500,141.9300,141.8200,141.8700
IBM,141.8260,141.9050,141.8260,141.8650
IBM,141.9450,141.9450,141.8200,141.8300
IBM,142.0500,142.0700,141.9300,141.9400
IBM,142.1100,142.1100,142.0400,142.0500
IBM,142.1300,142.1600,142.1010,142.1400
IBM,142.1750,142.1750,142.1200,142.1300
IBM,142.0800,142.1700,142.0780,142.1600
IBM,142.1200,142.1300,142.0500,142.0700
IBM,142.1900,142.2200,142.1550,142.1600
IBM,142.2400,142.2700,142.1900,142.2000
IBM,142.3000,142.3100,142.2330,142.2330
IBM,142.2500,142.3200,142.2300,142.2700
IBM,142.2500,142.2860,142.2150,142.2200
IBM,142.2850,142.3100,142.1800,142.2200
IBM,142.3500,142.3500,142.2900,142.3200
IBM,142.3600,142.3600,142.3000,142.3600
IBM,142.3320,142.3700,142.3320,142.3650
IBM,142.3400,142.4100,142.2850,142.3100
IBM,142.4100,142.4100,142.2900,142.3200
IBM,142.4600,142.4700,142.4000,142.4000
IBM,142.4600,142.5000,142.4600,142.4900
IBM,142.4550,142.4920,142.4500,142.4750
IBM,142.4400,142.5000,142.3950,142.4600
IBM,142.5500,142.5850,142.4650,142.4800
IBM,142.5500,142.6100,142.5350,142.5400
IBM,142.4300,142.5530,142.4300,142.5530
IBM,142.3600,142.4400,142.3500,142.4400
IBM,142.3500,142.3700,142.3100,142.3400
IBM,142.2700,142.3900,142.2700,142.3550
IBM,142.2900,142.3150,142.2300,142.2600
IBM,142.3100,142.3100,142.2700,142.3000
IBM,142.3510,142.3800,142.2900,142.3000
IBM,142.4650,142.4650,142.3900,142.3900
IBM,142.4500,142.4500,142.3800,142.4200
IBM,142.3200,142.4100,142.3000,142.4100
IBM,142.2420,142.3100,142.2420,142.3100
IBM,142.3300,142.3300,142.2300,142.2600
IBM,142.4150,142.4300,142.2690,142.3200
IBM,142.3400,142.4100,142.3400,142.4100
IBM,142.3500,142.3550,142.3200,142.3250
IBM,142.4150,142.4150,142.3350,142.3750
IBM,142.3650,142.4300,142.3650,142.4120
IBM,142.3550,142.3800,142.3500,142.3600
IBM,142.3600,142.3760,142.3450,142.3450
IBM,142.2700,142.3800,142.2400,142.3800
IBM,142.2520,142.2950,142.2200,142.2900
IBM,142.1700,142.2700,142.1470,142.2600
IBM,142.1800,142.2650,142.1700,142.2100
IBM,142.1800,142.2200,142.1500,142.1850
IBM,142.2300,142.2400,142.1500,142.2000
IBM,142.1700,142.2600,142.1400,142.2300
IBM,142.1100,142.1800,142.1010,142.1800
IBM,142.0800,142.1750,142.0700,142.1150
IBM,142.1100,142.1700,142.0500,142.0800
IBM,142.2100,142.2200,142.0900,142.1050
IBM,142.3600,142.3600,142.2500,142.2500
IBM,142.4050,142.4300,142.3300,142.3500
IBM,142.3800,142.4800,142.3800,142.4200
IBM,142.5200,142.5200,142.3800,142.4150
IBM,142.6000,142.6600,142.4600,142.5180
IBM,142.5100,142.6500,142.5100,142.6100
IBM,142.3300,142.5150,142.3300,142.5150
IBM,142.4800,142.4800,142.3000,142.3100
IBM,142.4400,142.4900,142.4300,142.4800
IBM,142.4500,142.4600,142.3900,142.4140
IBM,142.4200,142.4400,142.4200,142.4200
IBM,142.4100,142.4200,142.3600,142.4200
IBM,142.2900,142.4200,142.2900,142.4200
IBM,142.2900,142.3070,142.2600,142.3070
IBM,142.3200,142.3300,142.2900,142.2900
IBM,142.3250,142.3400,142.3010,142.3400
IBM,142.2800,142.3200,142.2700,142.3150
IBM,142.3300,142.3300,142.2700,142.3000
IBM,142.3350,142.3500,142.3300,142.3400
IBM,142.3500,142.3500,142.3200,142.3500
IBM,142.3850,142.4000,142.3500,142.3700
IBM,142.4060,142.4100,142.3750,142.3850
IBM,142.4850,142.4900,142.3900,142.3900
IBM,142.5500,142.5500,142.4900,142.4900
IBM,142.5400,142.5450,142.5030,142.5300
IBM,142.5300,142.5900,142.5300,142.5480
IBM,142.5300,142.5500,142.5000,142.5210
IBM,142.5400,142.5650,142.5100,142.5300
IBM,142.5550,142.5550,142.5300,142.5350
IBM,142.6250,142.6250,142.5450,142.5750
IBM,142.6150,142.6710,142.5950,142.6400
IBM,142.6200,142.6300,142.5860,142.6150
IBM,142.7100,142.7300,142.6100,142.6100
IBM,142.6900,142.7500,142.6880,142.7300
IBM,142.6600,142.6800,142.6450,142.6750
IBM,142.6100,142.7000,142.6100,142.6800
IBM,142.6300,142.6300,142.5700,142.6200
IBM,142.6700,142.6700,142.6200,142.6200
IBM,142.6300,142.6550,142.6300,142.6550
IBM,142.6370,142.6450,142.5900,142.5900
IBM,142.6000,142.6700,142.5700,142.6350
IBM,142.6160,142.6300,142.6000,142.6230
IBM,142.6300,142.6500,142.6050,142.6500
IBM,142.5500,142.6500,142.5500,142.6400
IBM,142.5300,142.5600,142.5300,142.5600
IBM,142.5900,142.5900,142.5110,142.5400
IBM,142.6500,142.6500,142.6000,142.6000
IBM,142.6500,142.6500,142.6300,142.6300
IBM,142.6300,142.6410,142.6000,142.6250
IBM,142.6150,142.6400,142.6100,142.6100
IBM,142.6600,142.6800,142.6100,142.6200
IBM,142.7050,142.7400,142.7000,142.7070
IBM,142.7700,142.8000,142.7050,142.7250
IBM,142.7650,142.8000,142.7650,142.7700
IBM,142.8000,142.8350,142.7700,142.7800
IBM,142.8050,142.8230,142.7760,142.7900
IBM,142.8400,142.8500,142.8100,142.8200
IBM,142.7500,142.8400,142.7400,142.8400
IBM,142.8000,142.8000,142.7100,142.7200
IBM,142.8050,142.8050,142.7750,142.7950
IBM,142.8700,142.8700,142.8100,142.8100
IBM,142.7700,142.8900,142.7700,142.8900
IBM,142.8600,142.9000,142.7600,142.7600
IBM,142.8140,142.9000,142.8140,142.8800
IBM,142.8400,142.8400,142.8000,142.8100
IBM,142.7500,142.8600,142.7500,142.8500
IBM,142.8100,142.8100,142.7300,142.7400
IBM,142.6700,142.8300,142.6500,142.7900
IBM,142.6500,142.6750,142.6000,142.6750
IBM,142.6720,142.6750,142.6300,142.6300
IBM,142.7000,142.7000,142.6200,142.6400
IBM,142.7100,142.7200,142.6400,142.7200
IBM,142.6600,142.7500,142.6450,142.7000
IBM,142.6450,142.7000,142.6450,142.6700
IBM,142.6350,142.6600,142.6000,142.6200
IBM,142.6900,142.7100,142.6500,142.6800
IBM,142.7600,142.7600,142.6400,142.7100
IBM,142.8150,142.8800,142.7250,142.7500
IBM,142.8700,142.9200,142.8100,142.8100
IBM,142.9400,142.9400,142.8650,142.8900
IBM,142.8650,142.9700,142.8650,142.9600
IBM,142.8900,142.9000,142.8600,142.8650
IBM,142.8900,142.9100,142.8800,142.8800
IBM,142.7900,142.8800,142.7900,142.8690
IBM,142.8150,142.8230,142.7800,142.8200
IBM,142.7300,142.8300,142.7300,142.8150
IBM,142.6700,142.7400,142.6700,142.7200
IBM,142.8000,142.8000,142.6400,142.6600
IBM,142.7400,142.8300,142.7300,142.8300
IBM,142.7000,142.7600,142.7000,142.7550
IBM,142.7500,142.7500,142.6500,142.7300
IBM,142.8300,142.8300,142.7300,142.7600
IBM,142.7850,142.9000,142.7850,142.8450
IBM,142.8500,142.8650,142.7850,142.7850
IBM,142.8600,142.8600,142.7950,142.8000
IBM,142.9000,142.9900,142.8800,142.8800
IBM,142.8900,142.9500,142.8800,142.9450
IBM,142.8000,142.8800,142.7700,142.8800
IBM,142.7400,142.8600,142.7400,142.8200
IBM,142.9100,142.9100,142.7600,142.7750
IBM,143.1250,143.1350,142.9000,142.9200
IBM,143.0600,143.1400,143.0400,143.1400
IBM,143.1250,143.1450,143.0600,143.0600
IBM,143.1300,143.1500,143.0900,143.0900
IBM,143.1500,143.2100,143.0900,143.1200
IBM,143.0700,143.1700,143.0700,143.1700
IBM,143.0100,143.1100,143.0100,143.0750
IBM,143.0100,143.0450,142.9450,142.9700
IBM,143.0400,143.0400,142.9600,143.0100
IBM,142.8800,143.0300,142.8800,143.0300
IBM,142.7650,142.9100,142.7650,142.8800
IBM,142.7500,142.7700,142.7200,142.7700
IBM,142.7500,142.7700,142.7100,142.7600
IBM,142.7600,142.8000,142.7000,142.7350
IBM,142.7200,142.7550,142.6800,142.7400
IBM,142.6950,142.7300,142.6470,142.6800
IBM,142.6800,142.7200,142.6300,142.7000
IBM,142.7300,142.7600,142.6700,142.6700
IBM,142.7550,142.8000,142.7300,142.7400
IBM,142.6600,142.7600,142.6450,142.7500
IBM,142.5700,142.7100,142.5700,142.6500
IBM,142.5700,142.6300,142.5300,142.6300
IBM,142.4500,142.5700,142.4010,142.5700
IBM,142.5300,142.5500,142.4400,142.4650
IBM,142.5500,142.6000,142.5500,142.5500
IBM,142.7000,142.7100,142.5500,142.5500
IBM,142.9000,142.9000,142.7070,142.7100
IBM,142.7500,142.8900,142.7500,142.8800
IBM,142.8200,142.8200,142.7700,142.7920
IBM,142.7900,142.8500,142.7600,142.8300
IBM,142.8900,142.9100,142.8250,142.8250
IBM,142.7650,142.8700,142.7100,142.8400
IBM,142.7900,142.8300,142.7550,142.7700
IBM,142.7400,142.8100,142.6900,142.8100
IBM,142.7000,142.7600,142.7000,142.7100
IBM,142.8200,142.8600,142.6200,142.7100
IBM,142.8500,142.8500,142.7600,142.8300
IBM,142.8300,142.8600,142.7200,142.8580
IBM,142.8300,142.8500,142.8000,142.8500
IBM,142.6900,142.8300,142.6900,142.8200
IBM,142.7700,142.8200,142.6900,142.7200
IBM,142.6500,142.7600,142.6400,142.7600
IBM,142.5200,142.6700,142.5200,142.6200
IBM,142.4400,142.5200,142.3800,142.4400
IBM,142.3900,142.4900,142.3600,142.4650
IBM,142.7100,142.7400,142.4500,142.4600
IBM,142.9850,142.9900,142.6800,142.7200
IBM,143.0700,143.0800,142.9110,142.9400
IBM,142.9500,143.1100,142.9500,143.1000
IBM,143.2310,143.2310,142.8900,142.9100
IBM,143.2300,143.2700,143.1720,143.2180
IBM,143.2900,143.2900,143.1010,143.2000
IBM,143.1900,143.2550,143.0400,143.2100
IBM,143.1550,143.2050,142.9900,143.2050
IBM,142.8700,143.1550,142.8700,143.1550
IBM,142.8600,142.9500,142.8200,142.8700
IBM,142.4900,142.8600,142.4900,142.8600
IBM,142.4550,142.5000,142.4400,142.4750
IBM,142.1850,142.4700,142.1650,142.4500
IBM,142.2950,142.3700,142.1700,142.1700
IBM,142.1800,142.3600,142.1100,142.3050
IBM,142.1600,142.2000,142.1000,142.1950
IBM,142.2500,142.2550,142.1100,142.1600
IBM,142.3900,142.4050,142.2500,142.2650
IBM,142.4100,142.4300,142.3900,142.4050
IBM,142.3800,142.4200,142.3700,142.4040
IBM,142.4600,142.4720,142.4000,142.4000
IBM,142.4600,142.4900,142.3900,142.4450
IBM,142.5500,142.5670,142.4200,142.4400
IBM,142.6200,142.6200,142.5100,142.5100
IBM,142.5400,142.6800,142.5400,142.6300
IBM,142.6600,142.6800,142.5000,142.5700
IBM,142.8500,142.8800,142.6800,142.6800
IBM,142.9950,142.9950,142.8100,142.8400
IBM,142.9700,143.0400,142.9600,142.9600
IBM,143.0600,143.0800,142.9200,142.9600
IBM,143.2300,143.3000,143.0700,143.0900
IBM,143.4100,143.4200,143.2300,143.2600
IBM,143.3700,143.4450,143.3300,143.3950
IBM,143.5100,143.5400,143.3450,143.3800
IBM,143.6150,143.6150,143.4750,143.4750
IBM,143.6500,143.6800,143.5800,143.5900
IBM,143.7300,143.7500,143.6350,143.6700
IBM,143.7400,143.8000,143.6700,143.7000
IBM,143.8400,143.8900,143.6900,143.7000
IBM,143.9150,143.9600,143.8300,143.8300
IBM,143.9550,143.9900,143.8800,143.8850
IBM,143.8500,143.9800,143.8200,143.9800
IBM,143.9000,143.9900,143.8600,143.8600
IBM,143.6800,143.9000,143.6500,143.8600
IBM,143.6300,143.7400,143.6300,143.6600
IBM,143.4700,143.6800,143.4650,143.6350
IBM,143.7200,143.7200,143.1900,143.4150
IBM,143.6800,143.9000,143.6700,143.7900
IBM,143.7300,143.7300,143.6700,143.6800
IBM,143.7950,143.7950,143.6700,143.7590
IBM,143.7000,143.8230,143.6600,143.8230
IBM,143.6900,143.7650,143.6500,143.6800
IBM,143.6440,143.6800,143.5200,143.6500
IBM,143.7400,143.7400,143.6100,143.6400
IBM,143.8900,143.9100,143.7550,143.7800
IBM,143.8800,143.9950,143.8200,143.9000
IBM,143.8300,143.8850,143.7700,143.8800
IBM,143.9000,143.9100,143.7600,143.7700
IBM,144.1700,144.1800,143.9000,143.9300
IBM,144.2200,144.3650,144.1990,144.2700
IBM,144.4400,144.4600,144.3200,144.3500
IBM,144.6200,144.7000,144.4600,144.4600
IBM,144.3950,144.6100,144.3800,144.6100
IBM,144.1800,144.4000,144.1800,144.4000
IBM,144.1000,144.1800,143.9900,144.1600
IBM,144.1150,144.1800,144.0600,144.1200
IBM,144.0990,144.1650,143.9600,144.1300
IBM,144.0600,144.1100,143.9700,144.1000
IBM,143.9920,144.1850,143.9920,144.0900
IBM,143.8750,144.0300,143.8100,143.9300
IBM,144.0300,144.0800,143.9250,143.9250
IBM,144.2500,144.2500,143.9400,144.0000
IBM,144.5000,144.5000,144.1500,144.2700
IBM,144.5000,144.5200,144.3400,144.4100
IBM,144.0900,144.5000,144.0900,144.5000
IBM,143.6100,144.1500,143.5000,144.0450
IBM,143.6200,143.9000,143.5000,143.5000
IBM,144.0100,144.0100,143.7800,143.9000
IBM,144.0000,144.1000,144.0000,144.0800
IBM,143.5500,143.5500,143.5500,143.5500
IBM,143.7800,144.0800,143.7800,143.8800
IBM,143.6400,143.6400,143.6400,143.6400
IBM,143.7300,143.7300,143.7300,143.7300
IBM,143.5900,143.5900,143.5900,143.5900
IBM,143.5280,143.7500,143.5280,143.7500
IBM,143.5010,143.5010,143.5010,143.5010
IBM,143.5900,143.5900,143.5600,143.5600
IBM,143.6000,143.6000,143.6000,143.6000
IBM,143.7400,143.7400,143.7400,143.7400
IBM,143.6200,143.6200,143.5500,143.5900
IBM,143.7500,143.7500,143.7500,143.7500
IBM,143.7600,143.7600,143.7600,143.7600
IBM,143.6200,143.6200,143.6200,143.6200
IBM,143.5600,143.5600,143.5600,143.5600
IBM,143.5800,143.5800,143.5800,143.5800
IBM,144.0000,144.0000,144.0000,144.0000
IBM,143.6500,143.7000,143.6500,143.7000
IBM,143.6000,143.6000,143.6000,143.6000
IBM,143.5900,143.5900,143.5900,143.5900
IBM,143.7000,143.7300,143.7000,143.7300
IBM,143.4040,143.4040,143.4040,143.4040
IBM,143.4800,143.4800,143.4800,143.4800
IBM,143.5800,143.6800,143.5800,143.6200
IBM,143.5800,143.5800,143.5800,143.5800
IBM,143.5800,143.6000,143.5800,143.6000
IBM,143.6800,143.7500,143.3200,143.3200
